county_code,site_code,parameter_code,year,latitude,longitude,sample_duration,pollutant_standard,metric_used,units,arithmetic_mean,first_max_value,second_max_value
67,11,42601,2018,38.302591,-121.420838,1 HOUR,,Observed Values,Parts per billion,0.6255470000000001,43.0,37.0
67,12,42601,2018,38.683304,-121.164457,1 HOUR,,Observed Values,Parts per billion,0.273782,26.0,26.0
67,12,42601,2018,38.683304,-121.164457,1 HOUR,,Observed Values,Parts per billion,0.275338,25.0,24.0
67,15,42601,2018,38.593322,-121.503795,1 HOUR,,Observed Values,Parts per billion,6.532322,97.0,97.0
71,1,42601,2018,34.89398,-117.024804,1 HOUR,,Observed Values,Parts per billion,4.274679,135.8,127.3
71,26,42601,2018,34.06812,-117.52579,1 HOUR,,Observed Values,Parts per billion,24.576241,212.4,210.8
71,27,42601,2018,34.030833,-117.61722,1 HOUR,,Observed Values,Parts per billion,29.126014,276.2,257.6
71,306,42601,2018,34.510961,-117.32554,1 HOUR,,Observed Values,Parts per billion,1.941225,72.2,60.4
71,1004,42601,2018,34.10374,-117.62914,1 HOUR,,Observed Values,Parts per billion,4.041939,86.3,77.1
71,1234,42601,2018,35.77417,-117.3714,1 HOUR,,Observed Values,Parts per billion,0.695114,21.5,19.8
71,2002,42601,2018,34.10002,-117.49201,1 HOUR,,Observed Values,Parts per billion,8.991041000000003,137.4,135.2
71,9004,42601,2018,34.106678,-117.27406299999998,1 HOUR,,Observed Values,Parts per billion,7.1753100000000005,106.6,101.2
73,1,42601,2018,32.631242,-117.059088,1 HOUR,,Observed Values,Parts per billion,2.593633,64.0,61.0
73,1006,42601,2018,32.842318,-116.768293,1 HOUR,,Observed Values,Parts per billion,0.454937,16.0,14.0
73,1008,42601,2018,33.217055,-117.396177,1 HOUR,,Observed Values,Parts per billion,1.693309,68.0,48.0
73,1014,42601,2018,32.57816,-116.92135,1 HOUR,,Observed Values,Parts per billion,1.2947540000000002,77.0,68.0
73,1016,42601,2018,32.845709,-117.123964,1 HOUR,,Observed Values,Parts per billion,1.474905,62.0,57.0
73,1017,42601,2018,32.985442,-117.08218,1 HOUR,,Observed Values,Parts per billion,9.812332,104.0,96.0
73,1022,42601,2018,32.789565,-116.944308,1 HOUR,,Observed Values,Parts per billion,3.624983,87.0,82.0
73,1022,42601,2018,32.789565,-116.944308,1 HOUR,,Observed Values,Parts per billion,2.218444,88.2,76.5
75,5,42601,2018,37.765946,-122.399044,1 HOUR,,Observed Values,Parts per billion,5.867322,207.5,206.3
77,1002,42601,2018,37.950741,-121.268523,1 HOUR,,Observed Values,Parts per billion,8.35369,196.2,194.9
77,3005,42601,2018,37.682635,-121.442495,1 HOUR,,Observed Values,Parts per billion,0.61973,56.6,46.5
79,4002,42601,2018,35.03146,-120.50103,1 HOUR,,Observed Values,Parts per billion,0.384395,31.0,23.0
79,8002,42601,2018,35.49453,-120.66617,1 HOUR,,Observed Values,Parts per billion,1.5384799999999998,81.0,65.0
81,1001,42601,2018,37.482934,-122.20337,1 HOUR,,Observed Values,Parts per billion,6.271592,145.1,134.8
83,8,42601,2018,34.46245,-120.02551,1 HOUR,,Observed Values,Parts per billion,0.260074,27.0,25.0
83,1008,42601,2018,34.942871999999994,-120.435611,1 HOUR,,Observed Values,Parts per billion,2.325556,106.8,76.8
83,1013,42601,2018,34.725352,-120.428717,1 HOUR,,Observed Values,Parts per billion,-0.230149,71.0,44.0
83,1014,42601,2018,34.54166,-119.79146,1 HOUR,,Observed Values,Parts per billion,0.003556,3.0,3.0
83,1018,42601,2018,34.52744000000001,-120.1965,1 HOUR,,Observed Values,Parts per billion,0.254981,12.0,11.0
83,1021,42601,2018,34.403052,-119.457914,1 HOUR,,Observed Values,Parts per billion,-0.20795300000000005,17.0,16.0
83,1025,42601,2018,34.489740000000005,-120.04692,1 HOUR,,Observed Values,Parts per billion,0.011747,5.0,4.0
83,2004,42601,2018,34.63782,-120.4575,1 HOUR,,Observed Values,Parts per billion,0.93146,52.0,51.0
83,2011,42601,2018,34.44551,-119.8284,1 HOUR,,Observed Values,Parts per billion,0.542572,40.0,31.0
83,4003,42601,2018,34.5959,-120.631315,1 HOUR,,Observed Values,Parts per billion,-0.035219,9.0,7.0
85,5,42601,2018,37.348497,-121.894898,1 HOUR,,Observed Values,Parts per billion,6.982626,128.5,123.5
85,6,42601,2018,37.338135,-121.849783,1 HOUR,,Observed Values,Parts per billion,10.601855,134.7,133.5
95,4,42601,2018,38.102507,-122.237976,1 HOUR,,Observed Values,Parts per billion,5.923699,130.7,123.6
97,4,42601,2018,38.403765,-122.818294,1 HOUR,,Observed Values,Parts per billion,2.524378,94.3,81.8
99,6,42601,2018,37.488317,-120.836008,1 HOUR,,Observed Values,Parts per billion,2.662865,84.7,71.2
101,3,42601,2018,39.138773,-121.618549,1 HOUR,,Observed Values,Parts per billion,4.096861,124.5,124.0
107,2002,42601,2018,36.332179,-119.291228,1 HOUR,,Observed Values,Parts per billion,3.601139,113.0,100.5
111,2002,42601,2018,34.276315999999994,-118.683685,1 HOUR,,Observed Values,Parts per billion,1.870333,111.0,109.0
111,3001,42601,2018,34.252390000000005,-119.143182,1 HOUR,,Observed Values,Parts per billion,1.230246,49.0,46.0
113,4,42601,2018,38.53445,-121.7734,1 HOUR,,Observed Values,Parts per billion,0.823941,36.6,35.3
1,7,42601,2019,37.687526,-121.784217,1 HOUR,,Observed Values,Parts per billion,3.764772,102.5,99.5
1,9,42601,2019,37.743065,-122.169935,1 HOUR,,Observed Values,Parts per billion,2.864729,73.2,61.8
1,11,42601,2019,37.814781,-122.282347,1 HOUR,,Observed Values,Parts per billion,5.338311,165.6,138.2
1,12,42601,2019,37.793624,-122.263376,1 HOUR,,Observed Values,Parts per billion,9.976143,133.3,122.2
1,13,42601,2019,37.864767,-122.302741,1 HOUR,,Observed Values,Parts per billion,11.858395,99.5,97.8
1,15,42601,2019,37.701222,-121.903019,1 HOUR,,Observed Values,Parts per billion,9.602672,117.4,116.4
7,8,42601,2019,39.76168,-121.84047,1 HOUR,,Observed Values,Parts per billion,2.442039,74.3,65.4
13,2,42601,2019,37.936013,-122.026154,1 HOUR,,Observed Values,Parts per billion,1.47481,66.9,64.1
13,1002,42601,2019,38.006311,-121.641918,1 HOUR,,Observed Values,Parts per billion,0.721222,27.4,26.9
13,1004,42601,2019,37.9604,-122.356811,1 HOUR,,Observed Values,Parts per billion,2.643847,66.4,50.5
13,2007,42601,2019,37.743649,-121.934188,1 HOUR,,Observed Values,Parts per billion,2.354671,310.8,139.3
19,7,42601,2019,36.705474,-119.741332,1 HOUR,,Observed Values,Parts per billion,7.9613559999999985,123.4,109.3
19,11,42601,2019,36.78538,-119.77321,1 HOUR,,Observed Values,Parts per billion,3.915928,102.0,92.0
19,11,42601,2019,36.78538,-119.77321,1 HOUR,,Observed Values,Parts per billion,4.585867,114.3,105.0
19,242,42601,2019,36.841592,-119.874739,1 HOUR,,Observed Values,Parts per billion,0.914705,53.2,52.7
19,4001,42601,2019,36.597442,-119.503659,1 HOUR,,Observed Values,Parts per billion,0.956055,86.0,66.1
19,5001,42601,2019,36.819449,-119.716433,1 HOUR,,Observed Values,Parts per billion,2.104807,78.3,76.8
25,5,42601,2019,32.67618,-115.48307,1 HOUR,,Observed Values,Parts per billion,5.374630000000002,298.7,296.6
25,1003,42601,2019,32.79222,-115.56306,1 HOUR,,Observed Values,Parts per billion,3.129194,44.1,42.8
27,2,42601,2019,37.360684,-118.330783,1 HOUR,,Observed Values,Parts per billion,0.047913,5.3,2.5
29,7,42601,2019,35.345607,-118.851825,1 HOUR,,Observed Values,Parts per billion,0.956516,76.4,42.4
29,14,42601,2019,35.35661500000001,-119.06261299999998,1 HOUR,,Observed Values,Parts per billion,5.041055,166.6,150.9
29,2012,42601,2019,35.331612,-118.999961,1 HOUR,,Observed Values,Parts per billion,3.864907,158.8,113.5
29,6001,42601,2019,35.503587,-119.272606,1 HOUR,,Observed Values,Parts per billion,2.971379,76.9,69.8
31,1004,42601,2019,36.31567,-119.643447,1 HOUR,,Observed Values,Parts per billion,3.102482,154.8,72.0
37,2,42601,2019,34.1365,-117.92391,1 HOUR,,Observed Values,Parts per billion,4.00569,125.7,111.3
37,16,42601,2019,34.14435,-117.85036,1 HOUR,,Observed Values,Parts per billion,1.481573,54.2,45.1
37,113,42601,2019,34.051109999999994,-118.45636,1 HOUR,,Observed Values,Parts per billion,1.738904,78.3,71.6
37,1103,42601,2019,34.066590000000005,-118.22688,1 HOUR,,Observed Values,Parts per billion,9.612838,158.3,157.7
37,1103,42601,2019,34.066590000000005,-118.22688,1 HOUR,,Observed Values,Parts per billion,9.534789,165.1,155.9
37,1201,42601,2019,34.19925,-118.53276,1 HOUR,,Observed Values,Parts per billion,5.404923,125.8,120.3
37,1302,42601,2019,33.901389,-118.205,1 HOUR,,Observed Values,Parts per billion,11.806302,231.4,221.9
37,1602,42601,2019,34.010290000000005,-118.0685,1 HOUR,,Observed Values,Parts per billion,9.663457,152.1,147.7
37,1701,42601,2019,34.067029999999995,-117.7514,1 HOUR,,Observed Values,Parts per billion,9.575991,144.0,130.7
37,2005,42601,2019,34.1326,-118.1272,1 HOUR,,Observed Values,Parts per billion,2.4483740000000003,75.3,67.8
37,4006,42601,2019,33.8025,-118.22,1 HOUR,,Observed Values,Parts per billion,9.527498,224.7,201.8
37,4008,42601,2019,33.859662,-118.200707,1 HOUR,,Observed Values,Parts per billion,26.193708,329.0,288.3
37,5005,42601,2019,33.95507,-118.43049,1 HOUR,,Observed Values,Parts per billion,2.883265,132.7,131.1
37,6012,42601,2019,34.38344,-118.5284,1 HOUR,,Observed Values,Parts per billion,2.591101,83.9,69.0
39,4,42601,2019,36.867125,-120.010158,1 HOUR,,Observed Values,Parts per billion,1.019257,48.6,43.2
41,1,42601,2019,37.97231,-122.520004,1 HOUR,,Observed Values,Parts per billion,3.5400160000000005,90.5,88.1
47,3,42601,2019,37.28185300000001,-120.433671,1 HOUR,,Observed Values,Parts per billion,1.096366,53.2,44.4
53,1003,42601,2019,36.694261,-121.623271,1 HOUR,,Observed Values,Parts per billion,0.394728,39.0,31.0
55,4,42601,2019,38.278849,-122.275024,1 HOUR,,Observed Values,Parts per billion,1.806104,56.2,48.6
59,7,42601,2019,33.83062,-117.93845,1 HOUR,,Observed Values,Parts per billion,5.548415,183.3,144.9
59,8,42601,2019,33.819305,-117.918759,1 HOUR,,Observed Values,Parts per billion,16.963945000000002,156.2,152.4
59,5001,42601,2019,33.92513,-117.95264,1 HOUR,,Observed Values,Parts per billion,6.557737,201.0,193.6
61,6,42601,2019,38.74643,-121.26498,1 HOUR,,Observed Values,Parts per billion,2.023092,71.7,70.6
65,12,42601,2019,33.92086,-116.85841,1 HOUR,,Observed Values,Parts per billion,1.129771,53.7,52.5
65,5001,42601,2019,33.85275,-116.54101,1 HOUR,,Observed Values,Parts per billion,1.144871,68.9,30.9
65,8001,42601,2019,33.99958,-117.41601,1 HOUR,,Observed Values,Parts per billion,8.339071,163.0,154.3
65,8001,42601,2019,33.99958,-117.41601,1 HOUR,,Observed Values,Parts per billion,8.368189,159.9,153.1
65,8005,42601,2019,33.99636,-117.4924,1 HOUR,,Observed Values,Parts per billion,8.037450999999999,188.6,162.2
65,9001,42601,2019,33.67649,-117.33098,1 HOUR,,Observed Values,Parts per billion,0.984619,56.1,50.7
67,6,42601,2019,38.613779,-121.368014,1 HOUR,,Observed Values,Parts per billion,2.656613,214.0,114.0
67,6,42601,2019,38.613779,-121.368014,1 HOUR,,Observed Values,Parts per billion,2.306351,103.0,86.0
67,10,42601,2019,38.56844,-121.49311000000002,1 HOUR,,Observed Values,Parts per billion,4.101948,122.1,117.5
67,11,42601,2019,38.302591,-121.420838,1 HOUR,,Observed Values,Parts per billion,0.529039,221.0,82.0
67,12,42601,2019,38.683304,-121.164457,1 HOUR,,Observed Values,Parts per billion,0.111776,20.0,17.0
67,12,42601,2019,38.683304,-121.164457,1 HOUR,,Observed Values,Parts per billion,0.197945,17.0,16.0
67,15,42601,2019,38.593322,-121.503795,1 HOUR,,Observed Values,Parts per billion,6.786646000000001,83.0,79.0
71,26,42601,2019,34.06812,-117.52579,1 HOUR,,Observed Values,Parts per billion,23.008025,221.4,219.5
71,27,42601,2019,34.030833,-117.61722,1 HOUR,,Observed Values,Parts per billion,25.63525,264.2,237.0
71,1004,42601,2019,34.10374,-117.62914,1 HOUR,,Observed Values,Parts per billion,3.190779,102.9,96.2
71,2002,42601,2019,34.10002,-117.49201,1 HOUR,,Observed Values,Parts per billion,7.162050999999999,153.1,146.3
71,9004,42601,2019,34.106678,-117.27406299999998,1 HOUR,,Observed Values,Parts per billion,5.845753,85.6,84.5
73,1,42601,2019,32.631242,-117.059088,1 HOUR,,Observed Values,Parts per billion,2.072649,136.0,83.0
73,1006,42601,2019,32.842318,-116.768293,1 HOUR,,Observed Values,Parts per billion,0.393366,20.0,14.0
73,1008,42601,2019,33.217055,-117.396177,1 HOUR,,Observed Values,Parts per billion,1.235994,81.0,57.0
73,1014,42601,2019,32.57816,-116.92135,1 HOUR,,Observed Values,Parts per billion,2.571581,104.0,97.0
73,1016,42601,2019,32.845709,-117.123964,1 HOUR,,Observed Values,Parts per billion,1.155715,47.0,41.0
73,1017,42601,2019,32.985442,-117.08218,1 HOUR,,Observed Values,Parts per billion,9.220263,107.0,94.0
73,1022,42601,2019,32.789565,-116.944308,1 HOUR,,Observed Values,Parts per billion,3.001492,71.0,71.0
73,1022,42601,2019,32.789565,-116.944308,1 HOUR,,Observed Values,Parts per billion,2.295799,66.7,65.5
73,1026,42601,2019,32.710177,-117.142665,1 HOUR,,Observed Values,Parts per billion,4.037679,92.0,88.0
75,5,42601,2019,37.765946,-122.399044,1 HOUR,,Observed Values,Parts per billion,3.677392,139.9,126.5
77,1002,42601,2019,37.950741,-121.268523,1 HOUR,,Observed Values,Parts per billion,6.712066,151.3,135.0
77,3005,42601,2019,37.682635,-121.442495,1 HOUR,,Observed Values,Parts per billion,0.490187,39.9,32.4
79,4002,42601,2019,35.03146,-120.50103,1 HOUR,,Observed Values,Parts per billion,1.298048,21.0,21.0
79,8002,42601,2019,35.49453,-120.66617,1 HOUR,,Observed Values,Parts per billion,1.321898,76.0,58.0
81,1001,42601,2019,37.482934,-122.20337,1 HOUR,,Observed Values,Parts per billion,4.557803,130.8,121.5
83,8,42601,2019,34.46245,-120.02551,1 HOUR,,Observed Values,Parts per billion,0.179525,11.0,10.0
83,1008,42601,2019,34.942871999999994,-120.435611,1 HOUR,,Observed Values,Parts per billion,2.0524560000000003,46.8,42.9
83,1013,42601,2019,34.725352,-120.428717,1 HOUR,,Observed Values,Parts per billion,-0.29788600000000004,4.0,4.0
83,1014,42601,2019,34.54166,-119.79146,1 HOUR,,Observed Values,Parts per billion,0.110838,1.0,1.0
83,1018,42601,2019,34.52744000000001,-120.1965,1 HOUR,,Observed Values,Parts per billion,0.17968399999999998,9.0,7.0
83,1021,42601,2019,34.403052,-119.457914,1 HOUR,,Observed Values,Parts per billion,0.500339,16.0,9.0
83,1025,42601,2019,34.489740000000005,-120.04692,1 HOUR,,Observed Values,Parts per billion,0.003314,1.0,1.0
83,2004,42601,2019,34.63782,-120.4575,1 HOUR,,Observed Values,Parts per billion,0.6185350000000001,61.0,51.0
83,2011,42601,2019,34.44551,-119.8284,1 HOUR,,Observed Values,Parts per billion,0.7253689999999999,37.0,24.0
85,5,42601,2019,37.348497,-121.894898,1 HOUR,,Observed Values,Parts per billion,4.650615,114.5,108.6
85,6,42601,2019,37.338135,-121.849783,1 HOUR,,Observed Values,Parts per billion,8.36912,159.5,130.5
95,4,42601,2019,38.102507,-122.237976,1 HOUR,,Observed Values,Parts per billion,5.19975,122.1,122.0
97,4,42601,2019,38.403765,-122.818294,1 HOUR,,Observed Values,Parts per billion,2.12912,90.6,86.9
99,6,42601,2019,37.488317,-120.836008,1 HOUR,,Observed Values,Parts per billion,2.162424,72.8,70.7
101,3,42601,2019,39.138773,-121.618549,1 HOUR,,Observed Values,Parts per billion,3.483258,106.0,84.2
107,2002,42601,2019,36.332179,-119.291228,1 HOUR,,Observed Values,Parts per billion,2.448383,91.4,81.1
111,2002,42601,2019,34.276315999999994,-118.683685,1 HOUR,,Observed Values,Parts per billion,1.357646,65.0,59.0
111,3001,42601,2019,34.252390000000005,-119.143182,1 HOUR,,Observed Values,Parts per billion,0.970122,54.0,47.0
113,4,42601,2019,38.53445,-121.7734,1 HOUR,,Observed Values,Parts per billion,0.80582,35.6,34.1
1,7,42601,2020,37.687526,-121.784217,1 HOUR,,Observed Values,Parts per billion,3.374457,100.8,97.3
1,9,42601,2020,37.743065,-122.169935,1 HOUR,,Observed Values,Parts per billion,3.4293690000000003,83.1,81.0
1,11,42601,2020,37.814781,-122.282347,1 HOUR,,Observed Values,Parts per billion,6.381713,144.2,143.5
1,12,42601,2020,37.793624,-122.263376,1 HOUR,,Observed Values,Parts per billion,8.879151,123.5,121.6
1,13,42601,2020,37.864767,-122.302741,1 HOUR,,Observed Values,Parts per billion,12.080574,119.4,112.8
1,15,42601,2020,37.701222,-121.903019,1 HOUR,,Observed Values,Parts per billion,8.98122,108.1,105.8
7,8,42601,2020,39.76168,-121.84047,1 HOUR,,Observed Values,Parts per billion,2.126968,94.3,85.0
13,2,42601,2020,37.936013,-122.026154,1 HOUR,,Observed Values,Parts per billion,1.565976,60.4,57.0
13,1002,42601,2020,38.006311,-121.641918,1 HOUR,,Observed Values,Parts per billion,0.689167,66.1,36.9
13,1004,42601,2020,37.9604,-122.356811,1 HOUR,,Observed Values,Parts per billion,2.764361,70.1,55.9
13,2007,42601,2020,37.743649,-121.934188,1 HOUR,,Observed Values,Parts per billion,2.798603,440.3,330.6
19,7,42601,2020,36.705474,-119.741332,1 HOUR,,Observed Values,Parts per billion,4.789053,121.0,98.1
19,11,42601,2020,36.78538,-119.77321,1 HOUR,,Observed Values,Parts per billion,4.487696,98.2,90.4
19,11,42601,2020,36.78538,-119.77321,1 HOUR,,Observed Values,Parts per billion,5.50885,98.4,92.7
19,242,42601,2020,36.841592,-119.874739,1 HOUR,,Observed Values,Parts per billion,1.084372,66.2,64.6
19,4001,42601,2020,36.597442,-119.503659,1 HOUR,,Observed Values,Parts per billion,1.543043,72.2,67.1
19,5001,42601,2020,36.819449,-119.716433,1 HOUR,,Observed Values,Parts per billion,2.594398,87.0,75.3
25,5,42601,2020,32.67618,-115.48307,1 HOUR,,Observed Values,Parts per billion,9.579669,333.2,329.9
25,1003,42601,2020,32.79222,-115.56306,1 HOUR,,Observed Values,Parts per billion,3.3958440000000003,75.1,73.4
27,2,42601,2020,37.360684,-118.330783,1 HOUR,,Observed Values,Parts per billion,0.053177,2.4,2.0
29,7,42601,2020,35.345607,-118.851825,1 HOUR,,Observed Values,Parts per billion,0.8662030000000001,72.5,54.2
29,14,42601,2020,35.35661500000001,-119.06261299999998,1 HOUR,,Observed Values,Parts per billion,5.745031,124.2,122.3
29,2012,42601,2020,35.331612,-118.999961,1 HOUR,,Observed Values,Parts per billion,5.1173470000000005,167.8,157.0
29,6001,42601,2020,35.503587,-119.272606,1 HOUR,,Observed Values,Parts per billion,3.505013,68.0,65.6
31,1004,42601,2020,36.31567,-119.643447,1 HOUR,,Observed Values,Parts per billion,3.413178,80.8,68.3
37,2,42601,2020,34.1365,-117.92391,1 HOUR,,Observed Values,Parts per billion,3.334852,82.2,74.3
37,16,42601,2020,34.14435,-117.85036,1 HOUR,,Observed Values,Parts per billion,1.1117549999999998,36.0,28.7
37,113,42601,2020,34.051109999999994,-118.45636,1 HOUR,,Observed Values,Parts per billion,2.2844740000000003,94.9,94.3
37,1103,42601,2020,34.066590000000005,-118.22688,1 HOUR,,Observed Values,Parts per billion,9.807537,138.7,136.4
37,1103,42601,2020,34.066590000000005,-118.22688,1 HOUR,,Observed Values,Parts per billion,8.849789999999997,133.0,130.5
37,1201,42601,2020,34.19925,-118.53276,1 HOUR,,Observed Values,Parts per billion,3.926945,112.1,98.0
37,1302,42601,2020,33.901389,-118.205,1 HOUR,,Observed Values,Parts per billion,14.137486,232.0,229.6
37,1602,42601,2020,34.010290000000005,-118.0685,1 HOUR,,Observed Values,Parts per billion,11.605671,169.7,145.1
37,1701,42601,2020,34.067029999999995,-117.7514,1 HOUR,,Observed Values,Parts per billion,9.118156,139.1,130.5
37,2005,42601,2020,34.1326,-118.1272,1 HOUR,,Observed Values,Parts per billion,2.962576,83.6,63.3
37,4008,42601,2020,33.859662,-118.200707,1 HOUR,,Observed Values,Parts per billion,29.610464,349.9,341.8
37,4009,42601,2020,33.793713000000004,-118.171019,1 HOUR,,Observed Values,Parts per billion,5.795085,154.0,138.8
37,4010,42601,2020,34.181977,-118.363036,1 HOUR,,Observed Values,Parts per billion,7.190245,156.7,125.6
37,5005,42601,2020,33.95507,-118.43049,1 HOUR,,Observed Values,Parts per billion,3.513035,114.4,111.3
